samplingdate	covidcases_DEU	covidcases_DNK	coviddeaths_DEU	coviddeaths_DNK	CHindex_DEU	CHindex_DNK	Sindex_DEU	Sindex_DNK	movement_change_DEU	movement_change_DNK	stilled_users_change_DEU	stilled_users_change_DNK
2022-02-24	14188269.0	2691663.0	122145.0	4461.0	59.97	30.71	43.28	14.43	-0.13577	0.0	0.24561	0.0
2022-02-24	14188269.0	2691663.0	122145.0	4461.0	59.97	30.71	43.28	14.43	0.0	-0.09509	0.0	0.18781
2022-02-25	14399012.0	2714447.0	122371.0	4501.0	59.97	30.71	43.28	14.43	0.0	-0.1214	0.0	0.18432
2022-02-25	14399012.0	2714447.0	122371.0	4501.0	59.97	30.71	43.28	14.43	-0.15029	0.0	0.24952	0.0
2022-02-26	14399012.0	2731806.0	122371.0	4538.0	59.97	30.71	43.28	14.43	0.0	0.00293	0.0	0.22512
2022-02-26	14399012.0	2731806.0	122371.0	4538.0	59.97	30.71	43.28	14.43	-0.07568	0.0	0.28878	0.0
2022-02-27	14399012.0	2748260.0	122371.0	4584.0	59.97	30.71	43.28	14.43	0.0	-0.02514	0.0	0.26209
2022-02-27	14399012.0	2748260.0	122371.0	4584.0	59.97	30.71	43.28	14.43	-0.03877	0.0	0.40104	0.0
2022-02-28	14745107.0	2764838.0	122702.0	4612.0	59.96	30.71	43.28	14.43	-0.06708	0.0	0.2357	0.0
2022-02-28	14745107.0	2764838.0	122702.0	4612.0	59.96	30.71	43.28	14.43	0.0	-0.01478	0.0	0.17669
2022-03-01	14867218.0	2783399.0	122937.0	4649.0	59.96	28.92	43.28	11.65	0.0	-0.01845	0.0	0.17704
2022-03-01	14867218.0	2783399.0	122937.0	4649.0	59.96	28.92	43.28	11.65	-0.07751	0.0	0.2342	0.0
2022-03-02	15053624.0	2803857.0	123238.0	4687.0	59.96	28.92	43.27	11.65	0.0	-0.04837	0.0	0.17684
2022-03-02	15053624.0	2803857.0	123238.0	4687.0	59.96	28.92	43.27	11.65	-0.084	0.0	0.23305	0.0
2022-03-03	15264297.0	2803857.0	123505.0	4687.0	59.96	28.92	43.27	11.65	0.0	-0.02941	0.0	0.17252
2022-03-03	15264297.0	2803857.0	123505.0	4687.0	59.96	28.92	43.27	11.65	-0.09035	0.0	0.22949	0.0
2022-03-04	15481890.0	2837501.0	123796.0	4772.0	59.96	28.92	43.27	11.65	0.0	-0.06238	0.0	0.16964
2022-03-04	15481890.0	2837501.0	123796.0	4772.0	59.96	28.92	43.27	11.65	-0.12356	0.0	0.23829	0.0
2022-03-05	15481890.0	2853236.0	123796.0	4830.0	59.96	28.92	43.27	11.65	0.0	0.00483	0.0	0.22713
2022-03-05	15481890.0	2853236.0	123796.0	4830.0	59.96	28.92	43.27	11.65	-0.10923	0.0	0.29597	0.0
2022-03-06	15481890.0	2864063.0	123796.0	4868.0	59.96	28.92	43.27	11.65	0.0	-0.02649	0.0	0.26229
2022-03-06	15481890.0	2864063.0	123796.0	4868.0	59.96	28.92	43.27	11.65	-0.12103	0.0	0.42587	0.0
2022-03-07	15869417.0	2876288.0	124126.0	4905.0	59.96	28.92	43.27	11.65	0.0	-0.03514	0.0	0.18014
2022-03-07	15869417.0	2876288.0	124126.0	4905.0	59.96	28.92	43.27	11.65	-0.10052	0.0	0.2399	0.0
2022-03-08	15869417.0	2891763.0	124126.0	4948.0	59.96	28.92	43.27	11.65	0.0	-0.0349	0.0	0.17671
2022-03-08	15869417.0	2891763.0	124126.0	4948.0	59.96	28.92	43.27	11.65	-0.09585	0.0	0.23244	0.0
2022-03-09	16242070.0	2908721.0	124764.0	5008.0	59.96	28.92	43.26	11.65	0.0	-0.04652	0.0	0.17416
2022-03-09	16242070.0	2908721.0	124764.0	5008.0	59.96	28.92	43.26	11.65	-0.11679	0.0	0.23618	0.0
2022-03-10	16504822.0	2923030.0	125023.0	5049.0	59.95	21.78	43.26	11.65	0.0	-0.06956	0.0	0.17685
2022-03-10	16504822.0	2923030.0	125023.0	5049.0	59.95	21.78	43.26	11.65	-0.12896	0.0	0.23199	0.0
2022-03-11	16757658.0	2936856.0	125272.0	5076.0	59.95	21.78	43.26	11.65	-0.15094	0.0	0.24057	0.0
2022-03-11	16757658.0	2936856.0	125272.0	5076.0	59.95	21.78	43.26	11.65	0.0	-0.10499	0.0	0.17638
2022-03-12	16757658.0	2943947.0	125272.0	5128.0	59.95	21.78	43.26	11.65	0.0	-0.04425	0.0	0.2359
2022-03-12	16757658.0	2943947.0	125272.0	5128.0	59.95	21.78	43.26	11.65	-0.13908	0.0	0.29533	0.0
2022-03-13	16757658.0	2950605.0	125272.0	5175.0	59.95	21.78	43.26	11.65	-0.06608	0.0	0.39523	0.0
2022-03-13	16757658.0	2950605.0	125272.0	5175.0	59.95	21.78	43.26	11.65	0.0	-0.02334	0.0	0.26069
2022-03-14	17233729.0	2958497.0	125590.0	5196.0	59.95	21.78	43.26	11.65	-0.14531	0.0	0.25703	0.0
2022-03-14	17233729.0	2958497.0	125590.0	5196.0	59.95	21.78	43.26	11.65	0.0	-0.0608	0.0	0.18274
2022-03-15	17432617.0	2968444.0	125873.0	5232.0	59.95	21.78	43.26	11.65	-0.12974	0.0	0.24441	0.0
2022-03-15	17432617.0	2968444.0	125873.0	5232.0	59.95	21.78	43.26	11.65	0.0	-0.06219	0.0	0.17909
2022-03-16	17695210.0	2978029.0	126142.0	5257.0	59.95	21.78	43.26	11.65	-0.13437	0.0	0.24367	0.0
2022-03-16	17695210.0	2978029.0	126142.0	5257.0	59.95	21.78	43.26	11.65	0.0	-0.06499	0.0	0.1787
2022-03-17	17990141.0	2986355.0	126420.0	5300.0	59.95	21.78	43.26	11.65	-0.16522	0.0	0.25212	0.0
2022-03-17	17990141.0	2986355.0	126420.0	5300.0	59.95	21.78	43.26	11.65	0.0	-0.08372	0.0	0.18164
2022-03-18	18287986.0	2993571.0	126646.0	5338.0	59.95	21.78	43.25	11.65	-0.14999	0.0	0.23633	0.0
2022-03-18	18287986.0	2993571.0	126646.0	5338.0	59.95	21.78	43.25	11.65	0.0	-0.08151	0.0	0.16826
2022-03-19	18287986.0	2999923.0	126646.0	5375.0	59.95	23.56	43.25	14.43	0.0	0.0053	0.0	0.21778
2022-03-19	18287986.0	2999923.0	126646.0	5375.0	59.95	23.56	43.25	14.43	-0.14112	0.0	0.29879	0.0
2022-03-20	18287986.0	3004907.0	126646.0	5402.0	59.95	23.56	43.25	14.43	0.0	-0.03261	0.0	0.26446
2022-03-20	18287986.0	3004907.0	126646.0	5402.0	59.95	23.56	43.25	14.43	-0.10784	0.0	0.41611	0.0
2022-03-21	18772331.0	3010128.0	126929.0	5430.0	59.95	23.56	43.25	14.43	0.0	-0.05512	0.0	0.17875
2022-03-21	18772331.0	3010128.0	126929.0	5430.0	59.95	23.56	43.25	14.43	-0.11867	0.0	0.24009	0.0
2022-03-22	18994411.0	3017529.0	127193.0	5460.0	59.95	23.56	43.25	14.43	0.0	-0.05526	0.0	0.17147
2022-03-22	18994411.0	3017529.0	127193.0	5460.0	59.95	23.56	43.25	14.43	-0.11244	0.0	0.23449	0.0
2022-03-23	19278143.0	3023820.0	127522.0	5486.0	59.95	23.56	43.25	14.43	0.0	-0.02973	0.0	0.16783
2022-03-23	19278143.0	3023820.0	127522.0	5486.0	59.95	23.56	43.25	14.43	-0.11562	0.0	0.23642	0.0
2022-03-24	19596530.0	3029228.0	127822.0	5518.0	59.95	23.56	43.25	14.43	0.0	-0.05063	0.0	0.16083
2022-03-24	19596530.0	3029228.0	127822.0	5518.0	59.95	23.56	43.25	14.43	-0.13738	0.0	0.23209	0.0
2022-03-25	19893028.0	3034882.0	128110.0	5542.0	59.95	23.56	43.25	14.43	-0.15588	0.0	0.23278	0.0
2022-03-25	19893028.0	3034882.0	128110.0	5542.0	59.95	23.56	43.25	14.43	0.0	-0.07329	0.0	0.16201
2022-03-26	19893028.0	3039204.0	128110.0	5583.0	59.95	23.56	43.25	14.43	-0.13212	0.0	0.29254	0.0
2022-03-26	19893028.0	3039204.0	128110.0	5583.0	59.95	23.56	43.25	14.43	0.0	0.00414	0.0	0.2162
2022-03-27	19893028.0	3042563.0	128110.0	5585.0	59.95	23.56	43.25	14.43	0.0	-0.01807	0.0	0.25322
2022-03-27	19893028.0	3042563.0	128110.0	5585.0	59.95	23.56	43.25	14.43	-0.08521	0.0	0.39702	0.0
2022-03-28	20323779.0	3045935.0	128457.0	5585.0	59.95	23.56	43.25	14.43	-0.12973	0.0	0.24437	0.0
2022-03-28	20323779.0	3045935.0	128457.0	5585.0	59.95	23.56	43.25	14.43	0.0	-0.0486	0.0	0.18123
2022-03-29	20561131.0	3050431.0	128764.0	5585.0	59.94	21.43	43.25	11.11	0.0	-0.03851	0.0	0.17211
2022-03-29	20561131.0	3050431.0	128764.0	5585.0	59.94	21.43	43.25	11.11	-0.12308	0.0	0.24368	0.0
2022-03-30	20829608.0	3054842.0	129112.0	5668.0	59.94	21.43	43.25	11.11	-0.13125	0.0	0.24558	0.0
2022-03-30	20829608.0	3054842.0	129112.0	5668.0	59.94	21.43	43.25	11.11	0.0	-0.05543	0.0	0.18092
2022-03-31	21104509.0	3058773.0	129391.0	5698.0	59.94	21.43	43.24	11.11	0.0	-0.02357	0.0	0.15907
2022-03-31	21104509.0	3058773.0	129391.0	5698.0	59.94	21.43	43.24	11.11	-0.14375	0.0	0.24412	0.0
2022-04-01	21357039.0	3061773.0	129695.0	5723.0	59.94	21.43	43.24	11.11	-0.1759	0.0	0.2512	0.0
2022-04-01	21357039.0	3061773.0	129695.0	5723.0	59.94	21.43	43.24	11.11	0.0	-0.07004	0.0	0.16212
2022-04-02	21357039.0	3064625.0	129695.0	5745.0	59.94	21.43	43.24	11.11	-0.15322	0.0	0.30399	0.0
2022-04-02	21357039.0	3064625.0	129695.0	5745.0	59.94	21.43	43.24	11.11	0.0	0.01614	0.0	0.21706
2022-04-03	21357039.0	3066705.0	129695.0	5762.0	53.57	21.43	33.33	11.11	-0.14825	0.0	0.43121	0.0
2022-04-03	21357039.0	3066705.0	129695.0	5762.0	53.57	21.43	33.33	11.11	0.0	-0.01328	0.0	0.25226
2022-04-04	21668677.0	3068971.0	130052.0	5777.0	53.57	21.43	33.33	11.11	-0.17443	0.0	0.27111	0.0
2022-04-04	21668677.0	3068971.0	130052.0	5777.0	53.57	21.43	33.33	11.11	0.0	-0.0942	0.0	0.20321
2022-04-05	21849074.0	3072334.0	130368.0	5798.0	53.57	21.43	33.33	11.11	0.0	-0.05421	0.0	0.17149
2022-04-05	21849074.0	3072334.0	130368.0	5798.0	53.57	21.43	33.33	11.11	-0.17248	0.0	0.25928	0.0
2022-04-06	22064059.0	3075548.0	130708.0	5813.0	53.57	21.43	33.33	11.11	0.0	-0.06544	0.0	0.18621
2022-04-06	22064059.0	3075548.0	130708.0	5813.0	53.57	21.43	33.33	11.11	-0.17459	0.0	0.26212	0.0
2022-04-07	22265788.0	3078295.0	131036.0	5837.0	53.57	21.43	33.33	11.11	0.0	-0.08424	0.0	0.17466
2022-04-07	22265788.0	3078295.0	131036.0	5837.0	53.57	21.43	33.33	11.11	-0.18787	0.0	0.26268	0.0
2022-04-08	22441051.0	3080975.0	131370.0	5861.0	53.57	21.43	33.33	11.11	-0.18208	0.0	0.249	0.0
2022-04-08	22441051.0	3080975.0	131370.0	5861.0	53.57	21.43	33.33	11.11	0.0	-0.09028	0.0	0.16805
2022-04-09	22441051.0	3083432.0	131370.0	5885.0	53.57	21.43	33.33	11.11	-0.15693	0.0	0.30779	0.0
2022-04-09	22441051.0	3083432.0	131370.0	5885.0	53.57	21.43	33.33	11.11	0.0	-0.02738	0.0	0.23406
2022-04-10	22441051.0	3085154.0	131370.0	5908.0	53.57	21.43	33.33	11.11	-0.14261	0.0	0.42922	0.0
2022-04-10	22441051.0	3085154.0	131370.0	5908.0	53.57	21.43	33.33	11.11	0.0	-0.05162	0.0	0.26114
2022-04-11	22677986.0	3086959.0	131728.0	5921.0	53.57	21.43	33.33	11.11	0.0	-0.07151	0.0	0.19213
2022-04-11	22677986.0	3086959.0	131728.0	5921.0	53.57	21.43	33.33	11.11	-0.12317	0.0	0.24193	0.0
2022-04-12	22840776.0	3089642.0	132017.0	5932.0	53.57	21.43	33.33	11.11	0.0	-0.05509	0.0	0.18535
2022-04-12	22840776.0	3089642.0	132017.0	5932.0	53.57	21.43	33.33	11.11	-0.10671	0.0	0.23619	0.0
2022-04-13	23017079.0	3091899.0	132378.0	5945.0	53.57	21.43	33.33	11.11	0.0	-0.03728	0.0	0.1807
2022-04-13	23017079.0	3091899.0	132378.0	5945.0	53.57	21.43	33.33	11.11	-0.09032	0.0	0.23026	0.0
2022-04-14	23182447.0	3094158.0	132688.0	5961.0	53.57	21.43	33.33	11.11	-0.06038	0.0	0.22651	0.0
2022-04-14	23182447.0	3094158.0	132688.0	5961.0	53.57	21.43	33.33	11.11	0.0	-0.23595	0.0	0.26182
2022-04-15	23182447.0	3095605.0	132688.0	5974.0	53.57	21.43	33.33	11.11	0.0	-0.29587	0.0	0.26395
2022-04-15	23182447.0	3095605.0	132688.0	5974.0	53.57	21.43	33.33	11.11	-0.43719	0.0	0.4034	0.0
2022-04-16	23182447.0	3097015.0	132688.0	5985.0	53.57	21.43	33.33	11.11	-0.1106	0.0	0.27206	0.0
2022-04-16	23182447.0	3097015.0	132688.0	5985.0	53.57	21.43	33.33	11.11	0.0	0.03632	0.0	0.20074
2022-04-17	23182447.0	3098622.0	132688.0	5997.0	53.57	21.43	33.33	11.11	-0.001	0.0	0.34635	0.0
2022-04-17	23182447.0	3098622.0	132688.0	5997.0	53.57	21.43	33.33	11.11	0.0	0.01838	0.0	0.24574
2022-04-18	23182447.0	3098622.0	132688.0	5997.0	53.57	21.43	33.33	11.11	-0.36496	0.0	0.35928	0.0
2022-04-18	23182447.0	3098622.0	132688.0	5997.0	53.57	21.43	33.33	11.11	0.0	-0.18453	0.0	0.25496
2022-04-19	23459628.0	3101637.0	132960.0	6019.0	51.79	21.43	30.56	11.11	-0.11223	0.0	0.23511	0.0
2022-04-19	23459628.0	3101637.0	132960.0	6019.0	51.79	21.43	30.56	11.11	0.0	-0.00706	0.0	0.15971
2022-04-20	23658211.0	3103988.0	133308.0	6030.0	51.79	21.43	30.56	11.11	-0.10033	0.0	0.22994	0.0
2022-04-20	23658211.0	3103988.0	133308.0	6030.0	51.79	21.43	30.56	11.11	0.0	-0.0115	0.0	0.16035
2022-04-21	23844536.0	3106030.0	133632.0	6047.0	51.79	21.43	30.56	11.11	-0.11233	0.0	0.22543	0.0
2022-04-21	23844536.0	3106030.0	133632.0	6047.0	51.79	21.43	30.56	11.11	0.0	-0.01151	0.0	0.1575
2022-04-22	24006254.0	3107664.0	133921.0	6060.0	51.79	21.43	30.56	11.11	0.0	-0.04198	0.0	0.15223
2022-04-22	24006254.0	3107664.0	133921.0	6060.0	51.79	21.43	30.56	11.11	-0.13561	0.0	0.22829	0.0
2022-04-23	24006254.0	3109014.0	133921.0	6072.0	51.79	21.43	30.56	11.11	0.0	0.06633	0.0	0.1961
2022-04-23	24006254.0	3109014.0	133921.0	6072.0	51.79	21.43	30.56	11.11	-0.10178	0.0	0.27501	0.0
2022-04-24	24006254.0	3110019.0	133921.0	6084.0	51.79	21.43	30.56	11.11	-0.04401	0.0	0.38267	0.0
2022-04-24	24006254.0	3110019.0	133921.0	6084.0	51.79	21.43	30.56	11.11	0.0	-0.0297	0.0	0.24824
2022-04-25	24200596.0	3111002.0	134185.0	6105.0	49.4	21.43	26.85	11.11	-0.12822	0.0	0.23356	0.0
2022-04-25	24200596.0	3111002.0	134185.0	6105.0	49.4	21.43	26.85	11.11	0.0	-0.02204	0.0	0.16671
2022-04-26	24337394.0	3112486.0	134489.0	6116.0	49.4	21.43	26.85	11.11	0.0	-0.00081	0.0	0.15335
2022-04-26	24337394.0	3112486.0	134489.0	6116.0	49.4	21.43	26.85	11.11	-0.10845	0.0	0.22705	0.0
2022-04-27	24479055.0	3113693.0	134832.0	6125.0	49.4	21.43	26.85	11.11	-0.11564	0.0	0.22411	0.0
2022-04-27	24479055.0	3113693.0	134832.0	6125.0	49.4	21.43	26.85	11.11	0.0	-0.01883	0.0	0.15494
2022-04-28	24609159.0	3114781.0	135078.0	6135.0	49.4	21.43	26.85	11.11	-0.12289	0.0	0.2115	0.0
2022-04-28	24609159.0	3114781.0	135078.0	6135.0	49.4	21.43	26.85	11.11	0.0	-0.03409	0.0	0.15252
2022-04-29	24710769.0	3115721.0	135292.0	6149.0	49.4	21.43	26.85	11.11	-0.14468	0.0	0.21097	0.0
2022-04-29	24710769.0	3115721.0	135292.0	6149.0	49.4	21.43	26.85	11.11	0.0	-0.04765	0.0	0.14298
2022-04-30	24710769.0	3116655.0	135292.0	6158.0	49.4	21.43	26.85	11.11	-0.09446	0.0	0.26803	0.0
2022-04-30	24710769.0	3116655.0	135292.0	6158.0	49.4	21.43	26.85	11.11	0.0	0.07759	0.0	0.18999
2022-05-01	24710769.0	3117326.0	135292.0	6170.0	49.4	21.43	26.85	11.11	-0.00011	0.0	0.3693	0.0
2022-05-01	24710769.0	3117326.0	135292.0	6170.0	49.4	21.43	26.85	11.11	0.0	0.07896	0.0	0.22619
2022-05-02	24813817.0	3118106.0	135461.0	6183.0	49.4	21.43	26.85	11.11	-0.06965	0.0	0.21841	0.0
2022-05-02	24813817.0	3118106.0	135461.0	6183.0	49.4	21.43	26.85	11.11	0.0	0.01972	0.0	0.15726
2022-05-03	24927339.0	3119099.0	135701.0	6191.0	49.4	21.43	26.85	11.11	0.0	0.01194	0.0	0.14876
2022-05-03	24927339.0	3119099.0	135701.0	6191.0	49.4	21.43	26.85	11.11	-0.0733	0.0	0.21336	0.0
2022-05-04	25033970.0	3120061.0	135942.0	6207.0	45.83	21.43	21.3	11.11	0.0	0.00137	0.0	0.14524
2022-05-04	25033970.0	3120061.0	135942.0	6207.0	45.83	21.43	21.3	11.11	-0.09536	0.0	0.21354	0.0
2022-05-05	25130137.0	3120933.0	136125.0	6218.0	45.83	21.43	21.3	11.11	-0.09907	0.0	0.2081	0.0
2022-05-05	25130137.0	3120933.0	136125.0	6218.0	45.83	21.43	21.3	11.11	0.0	0.00845	0.0	0.14513
2022-05-06	25215210.0	3121820.0	136339.0	6226.0	45.83	21.43	21.3	11.11	0.0	-0.03521	0.0	0.14625
2022-05-06	25215210.0	3121820.0	136339.0	6226.0	45.83	21.43	21.3	11.11	-0.10925	0.0	0.20817	0.0
2022-05-07	25215210.0	3122739.0	136339.0	6234.0	45.83	21.43	21.3	11.11	0.0	0.06143	0.0	0.19474
2022-05-07	25215210.0	3122739.0	136339.0	6234.0	45.83	21.43	21.3	11.11	-0.07691	0.0	0.26085	0.0
2022-05-08	25215210.0	3123314.0	136339.0	6238.0	45.83	21.43	21.3	11.11	0.07185	0.0	0.32936	0.0
2022-05-08	25215210.0	3123314.0	136339.0	6238.0	45.83	21.43	21.3	11.11	0.0	0.11143	0.0	0.21102
2022-05-09	25299300.0	3123896.0	136538.0	6244.0	45.83	21.43	21.3	11.11	0.0	0.00078	0.0	0.15517
2022-05-09	25299300.0	3123896.0	136538.0	6244.0	45.83	21.43	21.3	11.11	-0.07985	0.0	0.21144	0.0
2022-05-10	25406868.0	3124899.0	136756.0	6252.0	45.83	21.43	21.3	11.11	-0.0806	0.0	0.21319	0.0
2022-05-10	25406868.0	3124899.0	136756.0	6252.0	45.83	21.43	21.3	11.11	0.0	-0.02979	0.0	0.15722
2022-05-11	25503878.0	3125749.0	136987.0	6260.0	45.83	21.43	21.3	11.11	-0.10059	0.0	0.21316	0.0
2022-05-11	25503878.0	3125749.0	136987.0	6260.0	45.83	21.43	21.3	11.11	0.0	-0.02785	0.0	0.15935
2022-05-12	25592839.0	3126491.0	137184.0	6271.0	45.83	21.43	21.3	11.11	0.0	0.0205	0.0	0.14719
2022-05-12	25592839.0	3126491.0	137184.0	6271.0	45.83	21.43	21.3	11.11	-0.10171	0.0	0.2093	0.0
2022-05-13	25661838.0	3127256.0	137348.0	6278.0	45.83	21.43	21.3	11.11	0.0	-0.25908	0.0	0.24175
2022-05-13	25661838.0	3127256.0	137348.0	6278.0	45.83	21.43	21.3	11.11	-0.11943	0.0	0.21439	0.0
2022-05-14	25661838.0	3127683.0	137348.0	6285.0	45.83	21.43	21.3	11.11	0.0	0.00649	0.0	0.20951
2022-05-14	25661838.0	3127683.0	137348.0	6285.0	45.83	21.43	21.3	11.11	-0.07686	0.0	0.26085	0.0
2022-05-15	25661838.0	3128171.0	137348.0	6287.0	45.83	21.43	21.3	11.11	0.0	0.07177	0.0	0.22769
2022-05-15	25661838.0	3128171.0	137348.0	6287.0	45.83	21.43	21.3	11.11	0.07041	0.0	0.33587	0.0
2022-05-16	25732153.0	3128741.0	137499.0	6293.0	45.83	21.43	21.3	11.11	0.0	0.01601	0.0	0.15681
2022-05-16	25732153.0	3128741.0	137499.0	6293.0	45.83	21.43	21.3	11.11	-0.08067	0.0	0.21339	0.0
2022-05-17	25818405.0	3129544.0	137714.0	6296.0	45.83	26.19	21.3	11.11	-0.08429	0.0	0.21149	0.0
2022-05-17	25818405.0	3129544.0	137714.0	6296.0	45.83	26.19	21.3	11.11	0.0	0.00496	0.0	0.15011
2022-05-18	25890456.0	3130288.0	137888.0	6304.0	45.83	26.19	21.3	11.11	0.0	-0.00554	0.0	0.15212
2022-05-18	25890456.0	3130288.0	137888.0	6304.0	45.83	26.19	21.3	11.11	-0.08291	0.0	0.21019	0.0
2022-05-19	25949175.0	3130952.0	138053.0	6312.0	45.83	26.19	21.3	11.11	-0.1146	0.0	0.21598	0.0
2022-05-19	25949175.0	3130952.0	138053.0	6312.0	45.83	26.19	21.3	11.11	0.0	-0.02579	0.0	0.15248
2022-05-20	25998085.0	3130952.0	138204.0	6312.0	45.83	26.19	21.3	11.11	-0.13873	0.0	0.21915	0.0
2022-05-20	25998085.0	3130952.0	138204.0	6312.0	45.83	26.19	21.3	11.11	0.0	-0.05546	0.0	0.14907
2022-05-21	25998085.0	3130952.0	138204.0	6312.0	45.83	26.19	21.3	11.11	0.0	-0.0048	0.0	0.2169
2022-05-21	25998085.0	3130952.0	138204.0	6312.0	45.83	26.19	21.3	11.11	-0.12883	0.0	0.27705	0.0
2022-05-22	25998085.0	3130952.0	138204.0	6312.0	43.45	26.19	17.59	11.11	0.01212	0.0	0.35415	0.0
2022-05-22	25998085.0	3130952.0	138204.0	6312.0	43.45	26.19	17.59	11.11	0.0	0.03917	0.0	0.23154
2022-05-23	26045528.0	3130952.0	138326.0	6312.0	43.45	26.19	17.59	11.11	0.0	0.0	0.0	0.0
2022-05-24	26109965.0	3133507.0	138485.0	6335.0	43.45	26.19	17.59	11.11	0.0	0.0	0.0	0.0
2022-05-25	26159106.0	3134080.0	138643.0	6339.0	43.45	26.19	17.59	11.11	0.0	0.0	0.0	0.0
2022-05-26	26159106.0	3134604.0	138643.0	6343.0	43.45	26.19	17.59	11.11	0.0	0.0	0.0	0.0
2022-05-27	26200663.0	3134910.0	138781.0	6344.0	43.45	26.19	17.59	11.11	0.0	0.0	0.0	0.0
2022-05-28	26244107.0	3135378.0	138864.0	6350.0	43.45	26.19	17.59	11.11	0.0	0.0	0.0	0.0
2022-05-29	26244107.0	3135378.0	138864.0	6350.0	43.45	26.19	17.59	11.11	0.0	0.0	0.0	0.0
2022-05-30	26244107.0	3136184.0	138864.0	6358.0	43.45	26.19	17.59	11.11	0.0	0.0	0.0	0.0
2022-05-31	26305996.0	3136896.0	139000.0	6363.0	41.07	26.19	17.59	11.11	0.0	0.0	0.0	0.0
2022-06-01	26360953.0	3137542.0	139091.0	6368.0	41.07	26.19	17.59	11.11	0.0	0.0	0.0	0.0
2022-06-02	26409455.0	3138133.0	139222.0	6372.0	41.07	26.19	17.59	11.11	0.0	0.0	0.0	0.0
2022-06-03	26452148.0	3138678.0	139313.0	6376.0	41.07	26.19	17.59	11.11	0.0	0.0	0.0	0.0
2022-06-04	26452148.0	3138678.0	139313.0	6376.0	41.07	26.19	17.59	11.11	0.0	0.0	0.0	0.0
2022-06-05	26452148.0	3138678.0	139313.0	6376.0	41.07	26.19	17.59	11.11	0.0	0.0	0.0	0.0
2022-06-06	26452148.0	3138678.0	139313.0	6376.0	41.07	26.19	17.59	11.11	0.0	0.0	0.0	0.0
2022-06-07	26498361.0	3140665.0	139388.0	6388.0	41.07	26.19	17.59	11.11	0.0	0.0	0.0	0.0
2022-06-08	26583016.0	3141571.0	139533.0	6392.0	41.07	26.19	17.59	11.11	0.0	0.0	0.0	0.0
2022-06-09	26660652.0	3142483.0	139623.0	6395.0	41.07	26.19	17.59	11.11	0.0	0.0	0.0	0.0
2022-06-10	26738530.0	3143392.0	139729.0	6404.0	41.07	26.19	17.59	11.11	0.0	0.0	0.0	0.0
2022-06-11	26738530.0	3143392.0	139729.0	6404.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-06-12	26738530.0	3143392.0	139729.0	6404.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-06-13	26809245.0	3145819.0	139807.0	6414.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-06-14	26915085.0	3146978.0	139914.0	6417.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-06-15	27007429.0	3148183.0	140026.0	6419.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-06-16	27096571.0	3149405.0	140099.0	6421.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-06-17	27124689.0	3150599.0	140118.0	6421.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-06-18	27124689.0	3150599.0	140118.0	6421.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-06-19	27124689.0	3150599.0	140118.0	6421.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-06-20	27211896.0	3153831.0	140176.0	6429.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-06-21	27334993.0	3155972.0	140358.0	6432.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-06-22	27454225.0	3157930.0	140462.0	6434.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-06-23	27573585.0	3159696.0	140560.0	6436.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-06-24	27681775.0	3161148.0	140650.0	6438.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-06-25	27681775.0	3161148.0	140650.0	6438.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-06-26	27681775.0	3161148.0	140650.0	6438.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-06-27	27771911.0	3164435.0	140734.0	6448.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-06-28	27914240.0	3167267.0	140847.0	6454.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-06-29	28048190.0	3169600.0	141022.0	6463.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-06-30	28180861.0	3171766.0	141105.0	6469.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-01	28293960.0	3173556.0	141189.0	6471.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-02	28293960.0	3173556.0	141189.0	6471.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-03	28293960.0	3173556.0	141189.0	6471.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-04	28394995.0	3177491.0	141295.0	6487.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
